epoch,loss,val_loss
82,0.006841313507821824,0.003363689673798425
83,0.007164870371559152,0.0019663779863289426
84,0.007508182622216366,0.0013730537861452571
85,0.007945350923196034,0.006331678546432938
86,0.006953674506534029,0.002296219047691141
87,0.007357552940784781,0.001307116580262248
88,0.006585468546728845,0.009180414224309581
89,0.00746844898633383,0.0015225356411454932
90,0.008078617906128918,0.0016331722727045417
91,0.006609112765915968,0.005444473254361323
92,0.006416090220833818,0.0013570381810755602
93,0.0062957387590022,0.0014337662807000534
94,0.007196109983380194,0.003800845006480813
95,0.007996229592848706,0.002283145773357579
96,0.006762672181206721,0.003241426045341151
97,0.00745032984694397,0.0015074225957505405
98,0.007655142608133179,0.0035917177530271666
99,0.005494838477008873,0.0013942637098287897
0,0.17444053568221904,0.11489815903561455
1,0.09734601775805156,0.058637933539492745
2,0.06395130328558109,0.044725701212882996
3,0.04958979081776407,0.03350107744336128
4,0.04052166999490173,0.02185999495642526
5,0.03636371592680613,0.014418073929846287
6,0.03128563364346822,0.013703224515276296
7,0.031750914433764085,0.013203419744968414
8,0.02796076127776393,0.01021363865584135
9,0.026273495345203964,0.004898092509912593
10,0.027442636520222382,0.00763883874086397
11,0.02188630098545993,0.009977715222963266
12,0.01772334823315894,0.00615454458498529
13,0.01646850244314582,0.007612126014594521
14,0.018021699317075587,0.005567795397447688
15,0.017571668520017906,0.005809326456593615
16,0.01591224423437207,0.0107368246785232
17,0.014037217461952457,0.0027852452559662716
18,0.015124790715398613,0.0027142410233084646
19,0.014609715107966352,0.007331870562796082
20,0.015877142462327524,0.001816100806796125
21,0.013657002537338822,0.0035008376663816826
22,0.012442529891376142,0.0021738815952890684
23,0.014041038437022103,0.0029588071296789815
24,0.012588723183230118,0.005692056779350553
25,0.011386063777738147,0.0013679726564857578
26,0.013062209546290062,0.003269121449972902
27,0.010207889981015964,0.0024881528890026467
28,0.011045844604571661,0.0015218659037990229
29,0.011209966494115415,0.0019320229766890407
30,0.010365346515620197,0.001718401725936149
31,0.00998505346339058,0.004588261512773377
32,0.009851794172492292,0.0015399797869447087
33,0.010781726092790012,0.004774491302669048
34,0.010089284498934393,0.0015327927456902607
35,0.011941572582280194,0.0018637553190014192
36,0.010021042423667732,0.0015391325910708734
37,0.00956232518095661,0.004488835976059947
38,0.010037033542714737,0.0020175575877406766
39,0.009168347430036024,0.004571742378175259
40,0.00883889517367438,0.0014121458266994783
41,0.008705563205121844,0.00388885844898011
42,0.008254676643345091,0.001484728285244533
43,0.009483916547011447,0.0021617234285388675
44,0.00844832592540317,0.0024602049629070927
45,0.008182543605841973,0.0013670341411073292
46,0.007269875991537615,0.0026940906619919197
47,0.008416452790024105,0.001337801804766059
48,0.007903916312864533,0.0016847453246425306
49,0.006902669487452066,0.0034051908712301937
50,0.006752114260086307,0.0013416575633787683
51,0.007881983217817766,0.00312192235807223
52,0.007690892365105726,0.0016680382208765618
53,0.007986495754233113,0.0020507533668673466
54,0.00687000196841028,0.001345973727958543
55,0.007390871005891649,0.0012772122447911119
56,0.008215135239340641,0.0013648379411149239
57,0.0064086343541189476,0.0013340908834444626
58,0.006778708107217595,0.0021824893940772328
59,0.006200618507271564,0.0013164487151828194
60,0.006502652057894954,0.002688216710729258
61,0.007717550361391019,0.0017815662431530654
62,0.007193395850697049,0.0026976349098341806
63,0.0062960324619241335,0.0013808189874647983
64,0.007013499754032603,0.0015780640533193946
65,0.006381177964309852,0.0022831489332020283
66,0.008052988598744074,0.0017046489603152232
67,0.006631704581970418,0.0018692980021504419
68,0.0071087960602232705,0.0012975746815625047
69,0.006718369321552692,0.0020597289715494427
70,0.006234154105186462,0.0029413243423082997
71,0.00523091128302945,0.0012673863924906722
72,0.006254656524914835,0.002421479705455048
73,0.0058472234997208475,0.0013748388487978705
74,0.005926390833876751,0.001432540302630514
75,0.005728832601259152,0.0014949529099145106
76,0.006374566143171655,0.0012965968760129596
77,0.006534819111779884,0.002254681844663407
78,0.0061491162481683275,0.001385585097263434
79,0.0060615879483520985,0.0013209508865007333
80,0.0057221331150719415,0.0019206341988007938
81,0.005982379161718267,0.0013294692367448338
82,0.006174815266772553,0.0013039697576979442
83,0.0065347333007526615,0.0022249118192121387
84,0.006362973539917557,0.0012916224825728153
85,0.00616336400034251,0.0013787616376898118
86,0.005724813452818328,0.0014080639063779796
87,0.006332413707342412,0.0017739424781341637
88,0.005765648964033635,0.002001170983671078
89,0.005731279306389668,0.0013839343945229693
90,0.0057414364311154245,0.0014697269486662532
91,0.006398894720607334,0.0013962471608205565
92,0.006961746658715937,0.001350821419951639
93,0.006371077702001289,0.0013080846318709
94,0.005239569685525364,0.0012594897083805076
95,0.0054580000039466,0.0012722251371347479
96,0.005121336012423315,0.0014981167041696608
97,0.0052507334664739945,0.0013790727326912539
98,0.006427779172857602,0.002986254835767405
99,0.005680288326133181,0.0013893085664936475
