epoch,loss,val_loss
0,0.3149545303097478,0.3596475507531847
1,0.19547608605137579,0.1518878319433757
2,0.10558914144833882,0.08568656125238963
3,0.0720601506807186,0.05330683557050569
4,0.06250524355305566,0.03439063525625637
5,0.06036739520452641,0.02471945248544216
6,0.05474598319442184,0.020889981516769955
7,0.04944624724211516,0.020312636026314328
8,0.04696778690925351,0.020759809762239456
9,0.04357719600752548,0.02191086140062128
10,0.04759169480314961,0.025078512728214264
11,0.04005510815315776,0.030859517199652537
12,0.042680877847252066,0.03383993171155453
13,0.037286861489216484,0.03420305039201464
14,0.035893064406183034,0.030580527282186916
15,0.0362026643835836,0.03027414876435484
16,0.03780028065321622,0.025199461994426593
17,0.034006778357757464,0.019487386835472926
18,0.03146845467940525,0.016305522061884403
19,0.028999546887697996,0.017194349451788833
20,0.034550449638455,0.019302504137158394
21,0.03326969786926552,0.019992828901324953
22,0.033752102266859124,0.017448322847485542
23,0.031562769302615416,0.01694029356752123
24,0.028680027979943488,0.018771831478391374
25,0.027746249266244746,0.019177813082933426
26,0.028208468609523994,0.01974669231900147
27,0.028035704149968095,0.01994865414287363
28,0.026427986169302906,0.017338651631559645
29,0.027943178873371194,0.015902199250246798
30,0.024582409541364068,0.015544115299625056
31,0.024639453118046124,0.016859722589807852
32,0.025480505941366707,0.014705586114100047
33,0.022979250591662195,0.012948461941310338
34,0.023294729594555166,0.012370470778218337
35,0.02368270181533363,0.010622223706117697
36,0.02362027750523002,0.013116838277450629
37,0.024993998929858208,0.012193337082862854
38,0.025999821963961476,0.010258767487747329
39,0.02197578673561414,0.010533427420471395
40,0.020972970079768588,0.012629920882838113
41,0.02265704850907679,0.014622086526027747
42,0.02176391612738371,0.015606570456709181
43,0.020417078501648374,0.012590472187314714
44,0.019408128396780404,0.009804990142583847
45,0.020940359819818427,0.012693779143903936
46,0.017540911281550373,0.014951336064508982
47,0.018640799948048813,0.01427852934492486
48,0.020054960968317808,0.012447645488594259
49,0.018443849351671007,0.00853105295183403
50,0.019388979921738308,0.009054995008877345
51,0.01983377064957663,0.011068972891994886
52,0.017303888375560444,0.010000891850462981
53,0.01854767905617202,0.006102144518601043
54,0.016247335476455866,0.005764924322388002
55,0.015990030020475388,0.0071455080594335285
56,0.016253350199096732,0.007163339959723609
57,0.015897959953656903,0.007648661267012358
58,0.015388891066390055,0.005724616149174315
59,0.015426703314814303,0.006539291103503534
60,0.014331292912915902,0.005067984906158277
61,0.015257955114874575,0.0037718202053968397
62,0.013539687143983665,0.004598265580300774
